"step","step_name","platform","age_range","download_date","users","rides"
"4","Accepted","android","Unknown","2021-04-24 00:00:00","2","83"
"4","Accepted","android","Unknown","2021-04-25 00:00:00","6","145"
"4","Accepted","android","Unknown","2021-04-26 00:00:00","1","2"
"4","Accepted","android","Unknown","2021-04-27 00:00:00","1","4"
"4","Accepted","android","Unknown","2021-04-28 00:00:00","6","130"
"4","Accepted","android","Unknown","2021-04-29 00:00:00","3","96"
"4","Accepted","android","Unknown","2021-04-30 00:00:00","1","3"
"4","Accepted","android","Unknown","2021-05-01 00:00:00","1","28"
"4","Accepted","android","Unknown","2021-05-02 00:00:00","1","2"
"4","Accepted","android","Unknown","2021-05-03 00:00:00","7","173"
"4","Accepted","android","Unknown","2021-05-04 00:00:00","4","75"
"4","Accepted","android","Unknown","2021-05-05 00:00:00","2","36"
"4","Accepted","android","Unknown","2021-05-06 00:00:00","3","111"
"4","Accepted","android","Unknown","2021-05-07 00:00:00","5","127"
"4","Accepted","android","Unknown","2021-05-08 00:00:00","1","6"
"4","Accepted","android","Unknown","2021-05-09 00:00:00","3","43"
"4","Accepted","android","Unknown","2021-05-10 00:00:00","3","40"
"4","Accepted","android","Unknown","2021-05-11 00:00:00","2","45"
"4","Accepted","android","Unknown","2021-05-12 00:00:00","3","81"
"4","Accepted","android","Unknown","2021-05-13 00:00:00","2","37"
"4","Accepted","android","Unknown","2021-05-14 00:00:00","7","80"
"4","Accepted","android","Unknown","2021-05-15 00:00:00","5","56"
"4","Accepted","android","Unknown","2021-05-16 00:00:00","1","1"
"4","Accepted","android","Unknown","2021-05-18 00:00:00","3","49"
"4","Accepted","android","Unknown","2021-05-20 00:00:00","1","3"
"4","Accepted","android","Unknown","2021-05-21 00:00:00","4","41"
"4","Accepted","android","Unknown","2021-05-22 00:00:00","2","58"
"4","Accepted","android","Unknown","2021-05-23 00:00:00","4","62"
"4","Accepted","android","Unknown","2021-05-24 00:00:00","3","45"
"4","Accepted","android","Unknown","2021-05-25 00:00:00","3","31"
"4","Accepted","android","Unknown","2021-05-26 00:00:00","3","64"
"4","Accepted","android","Unknown","2021-05-27 00:00:00","3","48"
"4","Accepted","android","Unknown","2021-05-28 00:00:00","3","87"
"4","Accepted","android","Unknown","2021-05-29 00:00:00","6","111"
"4","Accepted","android","Unknown","2021-05-30 00:00:00","2","32"
"4","Accepted","android","Unknown","2021-05-31 00:00:00","7","127"
"4","Accepted","android","Unknown","2021-06-01 00:00:00","2","5"
"4","Accepted","android","Unknown","2021-06-02 00:00:00","1","48"
"4","Accepted","android","Unknown","2021-06-03 00:00:00","5","113"
"4","Accepted","android","Unknown","2021-06-04 00:00:00","1","42"
"4","Accepted","android","Unknown","2021-06-05 00:00:00","2","47"
"4","Accepted","android","Unknown","2021-06-06 00:00:00","7","199"
"4","Accepted","android","Unknown","2021-06-07 00:00:00","4","49"
"4","Accepted","android","Unknown","2021-06-08 00:00:00","3","45"
"4","Accepted","android","Unknown","2021-06-09 00:00:00","2","44"
"4","Accepted","android","Unknown","2021-06-10 00:00:00","1","38"
"4","Accepted","android","Unknown","2021-06-11 00:00:00","5","119"
"4","Accepted","android","Unknown","2021-06-12 00:00:00","5","156"
"4","Accepted","android","Unknown","2021-06-13 00:00:00","5","82"
"4","Accepted","android","Unknown","2021-06-14 00:00:00","1","3"
"4","Accepted","android","Unknown","2021-06-15 00:00:00","1","3"
"4","Accepted","android","Unknown","2021-06-16 00:00:00","6","80"
"4","Accepted","android","Unknown","2021-06-17 00:00:00","7","87"
"4","Accepted","android","Unknown","2021-06-18 00:00:00","2","57"
"4","Accepted","android","Unknown","2021-06-19 00:00:00","3","76"
"4","Accepted","android","Unknown","2021-06-20 00:00:00","6","84"
"4","Accepted","android","Unknown","2021-06-21 00:00:00","7","104"
"4","Accepted","android","Unknown","2021-06-22 00:00:00","3","64"
"4","Accepted","android","Unknown","2021-06-23 00:00:00","2","63"
"4","Accepted","android","Unknown","2021-06-24 00:00:00","2","41"
"4","Accepted","android","Unknown","2021-06-25 00:00:00","1","4"
"4","Accepted","android","Unknown","2021-06-26 00:00:00","3","34"
"4","Accepted","android","Unknown","2021-06-27 00:00:00","5","162"
"4","Accepted","android","Unknown","2021-06-28 00:00:00","4","104"
"4","Accepted","android","Unknown","2021-06-29 00:00:00","9","258"
"4","Accepted","android","Unknown","2021-06-30 00:00:00","1","38"
"4","Accepted","android","Unknown","2021-07-01 00:00:00","2","46"
"4","Accepted","android","Unknown","2021-07-03 00:00:00","2","54"
"4","Accepted","android","Unknown","2021-07-04 00:00:00","1","4"
"4","Accepted","android","Unknown","2021-07-05 00:00:00","1","5"
"4","Accepted","android","Unknown","2021-07-07 00:00:00","2","4"
"4","Accepted","android","Unknown","2021-07-10 00:00:00","4","15"
"4","Accepted","android","Unknown","2021-07-11 00:00:00","4","45"
"4","Accepted","android","Unknown","2021-07-12 00:00:00","1","34"
"4","Accepted","android","Unknown","2021-07-13 00:00:00","4","50"
"4","Accepted","android","Unknown","2021-07-14 00:00:00","1","3"
"4","Accepted","android","Unknown","2021-07-15 00:00:00","3","74"
"4","Accepted","android","Unknown","2021-07-16 00:00:00","2","69"
"4","Accepted","android","Unknown","2021-07-17 00:00:00","3","12"
"4","Accepted","android","Unknown","2021-07-18 00:00:00","1","7"
"4","Accepted","android","Unknown","2021-07-19 00:00:00","4","116"
"4","Accepted","android","Unknown","2021-07-20 00:00:00","1","30"
"4","Accepted","android","Unknown","2021-07-21 00:00:00","2","48"
"4","Accepted","android","Unknown","2021-07-22 00:00:00","7","152"
"4","Accepted","android","Unknown","2021-07-23 00:00:00","3","72"
"4","Accepted","android","Unknown","2021-07-25 00:00:00","5","43"
"4","Accepted","android","Unknown","2021-07-26 00:00:00","6","146"
"4","Accepted","android","Unknown","2021-07-27 00:00:00","3","39"
"4","Accepted","android","Unknown","2021-07-28 00:00:00","4","43"
"4","Accepted","android","Unknown","2021-07-29 00:00:00","2","76"
"4","Accepted","android","Unknown","2021-07-30 00:00:00","2","48"
"4","Accepted","android","Unknown","2021-07-31 00:00:00","2","30"
"4","Accepted","android","Unknown","2021-08-01 00:00:00","1","39"
"4","Accepted","android","Unknown","2021-08-02 00:00:00","3","62"
"4","Accepted","android","Unknown","2021-08-03 00:00:00","3","8"
"4","Accepted","android","Unknown","2021-08-04 00:00:00","3","38"
"4","Accepted","android","Unknown","2021-08-05 00:00:00","4","65"
"4","Accepted","android","Unknown","2021-08-06 00:00:00","3","37"
"4","Accepted","android","Unknown","2021-08-07 00:00:00","8","30"
"4","Accepted","android","Unknown","2021-08-08 00:00:00","4","122"
"4","Accepted","android","Unknown","2021-08-09 00:00:00","3","75"
"4","Accepted","android","Unknown","2021-08-10 00:00:00","3","37"
"4","Accepted","android","Unknown","2021-08-11 00:00:00","2","7"
"4","Accepted","android","Unknown","2021-08-13 00:00:00","2","6"
"4","Accepted","android","Unknown","2021-08-14 00:00:00","4","46"
"4","Accepted","android","Unknown","2021-08-15 00:00:00","1","32"
"4","Accepted","android","Unknown","2021-08-16 00:00:00","2","40"
"4","Accepted","android","Unknown","2021-08-17 00:00:00","2","40"
"4","Accepted","android","Unknown","2021-08-18 00:00:00","2","7"
"4","Accepted","android","Unknown","2021-08-19 00:00:00","5","84"
"4","Accepted","android","Unknown","2021-08-20 00:00:00","5","87"
"4","Accepted","android","Unknown","2021-08-22 00:00:00","1","35"
"4","Accepted","android","Unknown","2021-08-23 00:00:00","5","117"
"4","Accepted","android","Unknown","2021-08-24 00:00:00","1","4"
"4","Accepted","android","Unknown","2021-08-26 00:00:00","2","34"
"4","Accepted","android","Unknown","2021-08-27 00:00:00","4","83"
"4","Accepted","android","Unknown","2021-08-28 00:00:00","2","6"
"4","Accepted","android","Unknown","2021-08-29 00:00:00","5","89"
"4","Accepted","android","Unknown","2021-08-30 00:00:00","5","99"
"4","Accepted","android","Unknown","2021-08-31 00:00:00","4","156"
"4","Accepted","android","Unknown","2021-09-01 00:00:00","2","43"
"4","Accepted","android","Unknown","2021-09-02 00:00:00","3","113"
"4","Accepted","android","Unknown","2021-09-03 00:00:00","1","3"
"4","Accepted","android","Unknown","2021-09-04 00:00:00","1","24"
"4","Accepted","android","Unknown","2021-09-05 00:00:00","3","34"
"4","Accepted","android","Unknown","2021-09-06 00:00:00","2","80"
"4","Accepted","android","Unknown","2021-09-07 00:00:00","3","70"
"4","Accepted","android","Unknown","2021-09-08 00:00:00","3","7"
"4","Accepted","android","Unknown","2021-09-09 00:00:00","1","8"
"4","Accepted","android","Unknown","2021-09-10 00:00:00","2","52"
"4","Accepted","android","Unknown","2021-09-11 00:00:00","1","34"
"4","Accepted","android","Unknown","2021-09-13 00:00:00","4","130"
"4","Accepted","android","Unknown","2021-09-14 00:00:00","1","1"
"4","Accepted","android","Unknown","2021-09-15 00:00:00","5","74"
"4","Accepted","android","Unknown","2021-09-16 00:00:00","1","3"
"4","Accepted","android","Unknown","2021-09-17 00:00:00","3","103"
"4","Accepted","android","Unknown","2021-09-18 00:00:00","3","82"
"4","Accepted","android","Unknown","2021-09-19 00:00:00","3","126"
"4","Accepted","android","Unknown","2021-09-20 00:00:00","3","46"
"4","Accepted","android","Unknown","2021-09-21 00:00:00","2","10"
"4","Accepted","android","Unknown","2021-09-22 00:00:00","4","75"
"4","Accepted","android","Unknown","2021-09-23 00:00:00","1","21"
"4","Accepted","android","Unknown","2021-09-24 00:00:00","1","54"
"4","Accepted","android","Unknown","2021-09-25 00:00:00","3","39"
"4","Accepted","android","Unknown","2021-09-26 00:00:00","4","149"
"4","Accepted","android","Unknown","2021-09-27 00:00:00","2","42"
"4","Accepted","android","Unknown","2021-09-28 00:00:00","3","81"
"4","Accepted","android","Unknown","2021-09-29 00:00:00","3","43"
"4","Accepted","android","Unknown","2021-09-30 00:00:00","2","65"
"4","Accepted","android","Unknown","2021-10-01 00:00:00","3","92"
"4","Accepted","android","Unknown","2021-10-02 00:00:00","7","109"
"4","Accepted","android","Unknown","2021-10-03 00:00:00","6","119"
"4","Accepted","android","Unknown","2021-10-04 00:00:00","4","67"
"4","Accepted","android","Unknown","2021-10-05 00:00:00","4","76"
"4","Accepted","android","Unknown","2021-10-06 00:00:00","3","80"
"4","Accepted","android","Unknown","2021-10-07 00:00:00","3","82"
"4","Accepted","android","Unknown","2021-10-08 00:00:00","2","37"
"4","Accepted","android","Unknown","2021-10-09 00:00:00","5","75"
"4","Accepted","android","Unknown","2021-10-10 00:00:00","6","118"
"4","Accepted","android","Unknown","2021-10-11 00:00:00","1","37"
"4","Accepted","android","Unknown","2021-10-12 00:00:00","7","148"
"4","Accepted","android","Unknown","2021-10-13 00:00:00","2","40"
"4","Accepted","android","Unknown","2021-10-14 00:00:00","7","245"
"4","Accepted","android","Unknown","2021-10-15 00:00:00","6","111"
"4","Accepted","android","Unknown","2021-10-16 00:00:00","2","60"
"4","Accepted","android","Unknown","2021-10-17 00:00:00","3","74"
"4","Accepted","android","Unknown","2021-10-18 00:00:00","6","199"
"4","Accepted","android","Unknown","2021-10-19 00:00:00","5","146"
"4","Accepted","android","Unknown","2021-10-20 00:00:00","2","6"
"4","Accepted","android","Unknown","2021-10-21 00:00:00","3","69"
"4","Accepted","android","Unknown","2021-10-22 00:00:00","5","79"
"4","Accepted","android","Unknown","2021-10-23 00:00:00","5","88"
"4","Accepted","android","Unknown","2021-10-24 00:00:00","1","41"
"4","Accepted","android","Unknown","2021-10-25 00:00:00","3","11"
"4","Accepted","android","Unknown","2021-10-26 00:00:00","3","77"
"4","Accepted","android","Unknown","2021-10-27 00:00:00","3","37"
"4","Accepted","android","Unknown","2021-10-28 00:00:00","4","87"
"4","Accepted","android","Unknown","2021-10-29 00:00:00","1","32"
"4","Accepted","android","Unknown","2021-10-30 00:00:00","1","4"
"4","Accepted","android","Unknown","2021-10-31 00:00:00","9","168"
"4","Accepted","android","Unknown","2021-11-01 00:00:00","2","28"
"4","Accepted","android","Unknown","2021-11-02 00:00:00","5","134"
"4","Accepted","android","Unknown","2021-11-03 00:00:00","2","91"
"4","Accepted","android","Unknown","2021-11-04 00:00:00","5","84"
"4","Accepted","android","Unknown","2021-11-05 00:00:00","8","267"
"4","Accepted","android","Unknown","2021-11-06 00:00:00","3","73"
"4","Accepted","android","Unknown","2021-11-07 00:00:00","4","96"
"4","Accepted","android","Unknown","2021-11-08 00:00:00","4","82"
"4","Accepted","android","Unknown","2021-11-09 00:00:00","4","34"
"4","Accepted","android","Unknown","2021-11-10 00:00:00","1","2"
"4","Accepted","android","Unknown","2021-11-11 00:00:00","4","97"
"4","Accepted","android","Unknown","2021-11-12 00:00:00","4","89"
"4","Accepted","android","Unknown","2021-11-13 00:00:00","3","44"
"4","Accepted","android","Unknown","2021-11-14 00:00:00","3","70"
"4","Accepted","android","Unknown","2021-11-15 00:00:00","4","62"
"4","Accepted","android","Unknown","2021-11-16 00:00:00","3","47"
"4","Accepted","android","Unknown","2021-11-17 00:00:00","2","43"
"4","Accepted","android","Unknown","2021-11-18 00:00:00","1","3"
"4","Accepted","android","Unknown","2021-11-19 00:00:00","1","5"
"4","Accepted","android","Unknown","2021-11-20 00:00:00","3","115"
"4","Accepted","android","Unknown","2021-11-21 00:00:00","3","82"
"4","Accepted","android","Unknown","2021-11-22 00:00:00","3","52"
"4","Accepted","android","Unknown","2021-11-23 00:00:00","1","38"
"4","Accepted","android","Unknown","2021-11-24 00:00:00","8","92"
"4","Accepted","android","Unknown","2021-11-25 00:00:00","3","111"
"4","Accepted","android","Unknown","2021-11-26 00:00:00","3","64"
"4","Accepted","android","Unknown","2021-11-27 00:00:00","2","44"
"4","Accepted","android","Unknown","2021-11-28 00:00:00","2","78"
"4","Accepted","android","Unknown","2021-11-29 00:00:00","4","135"
"4","Accepted","android","Unknown","2021-12-01 00:00:00","1","35"
"4","Accepted","android","Unknown","2021-12-02 00:00:00","4","119"
"4","Accepted","android","Unknown","2021-12-03 00:00:00","1","6"
"4","Accepted","android","Unknown","2021-12-04 00:00:00","1","2"
"4","Accepted","android","Unknown","2021-12-05 00:00:00","2","72"
"4","Accepted","android","Unknown","2021-12-06 00:00:00","4","73"
"4","Accepted","android","Unknown","2021-12-07 00:00:00","3","50"
"4","Accepted","android","Unknown","2021-12-08 00:00:00","4","75"
"4","Accepted","android","Unknown","2021-12-10 00:00:00","1","45"
"4","Accepted","android","Unknown","2021-12-11 00:00:00","4","122"
"4","Accepted","android","Unknown","2021-12-12 00:00:00","3","76"
"4","Accepted","android","Unknown","2021-12-13 00:00:00","2","13"
"4","Accepted","android","Unknown","2021-12-14 00:00:00","1","35"
"4","Accepted","android","Unknown","2021-12-15 00:00:00","3","40"
"4","Accepted","android","Unknown","2021-12-16 00:00:00","1","1"
"4","Accepted","android","Unknown","2021-12-17 00:00:00","3","79"
"4","Accepted","android","Unknown","2021-12-18 00:00:00","1","3"
"4","Accepted","android","Unknown","2021-12-19 00:00:00","2","40"
"4","Accepted","android","Unknown","2021-12-20 00:00:00","1","41"
"4","Accepted","android","Unknown","2021-12-22 00:00:00","3","53"
"4","Accepted","android","Unknown","2021-12-23 00:00:00","2","72"
"4","Accepted","android","Unknown","2021-12-24 00:00:00","2","45"
"4","Accepted","android","Unknown","2021-12-25 00:00:00","2","36"
"4","Accepted","android","Unknown","2021-12-26 00:00:00","1","3"
"4","Accepted","android","Unknown","2021-12-27 00:00:00","4","152"
"4","Accepted","android","Unknown","2021-12-28 00:00:00","3","14"
"4","Accepted","android","Unknown","2021-12-29 00:00:00","6","87"
"4","Accepted","android","Unknown","2021-12-31 00:00:00","3","65"
"4","Accepted","ios","18-24","2021-01-01 00:00:00","2","70"
"4","Accepted","ios","18-24","2021-01-02 00:00:00","3","74"
"4","Accepted","ios","18-24","2021-01-03 00:00:00","3","112"
"4","Accepted","ios","18-24","2021-01-04 00:00:00","7","131"
"4","Accepted","ios","18-24","2021-01-05 00:00:00","2","8"
"4","Accepted","ios","18-24","2021-01-06 00:00:00","2","38"
"4","Accepted","ios","18-24","2021-01-07 00:00:00","2","7"
"4","Accepted","ios","18-24","2021-01-08 00:00:00","4","70"
"4","Accepted","ios","18-24","2021-01-11 00:00:00","4","75"
"4","Accepted","ios","18-24","2021-01-12 00:00:00","1","7"
"4","Accepted","ios","18-24","2021-01-13 00:00:00","2","29"
"4","Accepted","ios","18-24","2021-01-14 00:00:00","1","5"
"4","Accepted","ios","18-24","2021-01-15 00:00:00","5","116"
"4","Accepted","ios","18-24","2021-01-16 00:00:00","5","88"
"4","Accepted","ios","18-24","2021-01-18 00:00:00","1","3"
"4","Accepted","ios","18-24","2021-01-19 00:00:00","3","109"
"4","Accepted","ios","18-24","2021-01-20 00:00:00","2","38"
"4","Accepted","ios","18-24","2021-01-21 00:00:00","2","47"
"4","Accepted","ios","18-24","2021-01-22 00:00:00","4","94"
"4","Accepted","ios","18-24","2021-01-23 00:00:00","3","122"
"4","Accepted","ios","18-24","2021-01-25 00:00:00","3","105"
"4","Accepted","ios","18-24","2021-01-26 00:00:00","1","3"
"4","Accepted","ios","18-24","2021-01-27 00:00:00","3","106"
"4","Accepted","ios","18-24","2021-01-28 00:00:00","2","41"
"4","Accepted","ios","18-24","2021-01-30 00:00:00","1","4"
